Key	Latitude	Longitude	Population	TZ
Wettmannstatten, Austria	46.830560	15.387220	0	Europe/Vienna
Westendorf, Austria	47.433330	12.216670	0	Europe/Vienna
Wernersdorf, Austria	46.716670	15.200000	0	Europe/Vienna
Werndorf, Austria	46.924170	15.490830	0	Europe/Vienna
Wernberg, Austria	46.616670	13.933330	5070	Europe/Vienna
Werfenweng, Austria	47.466670	13.250000	0	Europe/Vienna
Werfen, Austria	47.466670	13.183330	3059	Europe/Vienna
Weppersdorf, Austria	47.579540	16.426790	0	Europe/Vienna
Wenns, Austria	47.166670	10.733330	0	Europe/Vienna
Wels, Austria	48.166670	14.033330	57946	Europe/Vienna
Weiz, Austria	47.216670	15.616670	9128	Europe/Vienna
Weitra, Austria	48.700000	14.883330	0	Europe/Vienna
Weitersfeld, Austria	48.766670	15.800000	0	Europe/Vienna
Weitendorf, Austria	46.896110	15.466940	0	Europe/Vienna
Weiten, Austria	48.283330	15.250000	0	Europe/Vienna
Weistrach, Austria	48.050000	14.583330	0	Europe/Vienna
Weisskirchen in Steiermark, Austria	47.150000	14.733330	0	Europe/Vienna
Weissenbach bei Liezen, Austria	47.566670	14.216670	0	Europe/Vienna
Weissenbach an der Triesting, Austria	47.982110	16.039350	0	Europe/Vienna
Weinzierl bei Krems, Austria	48.400000	15.600000	24092	Europe/Vienna
Weinzierl am Walde, Austria	48.416670	15.433330	0	Europe/Vienna
Weingraben, Austria	47.513930	16.363750	0	Europe/Vienna
Weinburg am Sassbach, Austria	46.753610	15.721110	0	Europe/Vienna
Weinburg, Austria	48.113510	15.532950	0	Europe/Vienna
Weiler, Austria	47.299720	9.650000	0	Europe/Vienna
Weikersdorf am Steinfelde, Austria	47.806120	16.143890	0	Europe/Vienna
Weikendorf, Austria	48.344380	16.766510	0	Europe/Vienna
Weiden bei Rechnitz, Austria	47.300000	16.350000	0	Europe/Vienna
Weiden am See, Austria	47.925320	16.868990	0	Europe/Vienna
Weichselbaum, Austria	46.942500	16.187500	0	Europe/Vienna
Weer, Austria	47.300000	11.633330	0	Europe/Vienna
Wattens, Austria	47.283330	11.600000	7517	Europe/Vienna
Wattenberg, Austria	47.283330	11.600000	0	Europe/Vienna
Wartmannstetten, Austria	47.693590	16.075060	0	Europe/Vienna
Warth, Austria	47.650000	16.116670	0	Europe/Vienna
Warth, Austria	47.250000	10.183330	0	Europe/Vienna
Wangle, Austria	47.486580	10.689950	0	Europe/Vienna
Wang, Austria	48.045380	15.026720	0	Europe/Vienna
Walpersbach, Austria	47.716670	16.233330	0	Europe/Vienna
Wallern im Burgenland, Austria	47.728470	16.937060	0	Europe/Vienna
Waldzell, Austria	48.135620	13.427010	2095	Europe/Vienna
Waldneukirchen, Austria	47.998540	14.258790	0	Europe/Vienna
Waldkirchen an der Thaya, Austria	48.933330	15.350000	0	Europe/Vienna
Walding, Austria	48.352090	14.157600	0	Europe/Vienna
Wald im Pinzgau, Austria	47.250000	12.233330	0	Europe/Vienna
Waldhausen, Austria	48.516670	15.250000	0	Europe/Vienna
Waldenstein, Austria	48.716670	15.016670	0	Europe/Vienna
Waldegg, Austria	47.868520	16.051540	0	Europe/Vienna
Wald am Schoberpass, Austria	47.450000	14.666670	0	Europe/Vienna
Walchsee, Austria	47.651630	12.318680	0	Europe/Vienna
Waidring, Austria	47.583330	12.566670	0	Europe/Vienna
Waidmannsfeld, Austria	47.870420	15.981160	0	Europe/Vienna
Waidhofen an der Ybbs, Austria	47.960040	14.773610	11774	Europe/Vienna
Waidhofen an der Thaya, Austria	48.816670	15.283330	5838	Europe/Vienna
Wagrain, Austria	47.335280	13.298890	0	Europe/Vienna
Wagna, Austria	46.750000	15.550000	0	Europe/Vienna
Vosendorf, Austria	48.121070	16.340360	0	Europe/Vienna
Murau, Austria	47.110560	14.169440	0	Europe/Vienna
Vordernberg, Austria	47.466670	15.000000	0	Europe/Vienna
Vorderhornbach, Austria	47.366670	10.533330	0	Europe/Vienna
Vorchdorf, Austria	48.003880	13.921220	7455	Europe/Vienna
Vorau, Austria	47.400000	15.883330	0	Europe/Vienna
Vomp, Austria	47.333330	11.683330	4628	Europe/Vienna
Vols, Austria	47.250000	11.333330	6573	Europe/Vienna
Voelkermarkt, Austria	46.662220	14.634440	11373	Europe/Vienna
Volders, Austria	47.283330	11.566670	0	Europe/Vienna
Voitsberg, Austria	47.033330	15.150000	9980	Europe/Vienna
Vocklamarkt, Austria	48.002500	13.483830	4869	Europe/Vienna
Vocklabruck, Austria	48.016670	13.650000	11887	Europe/Vienna
Vitis, Austria	48.759640	15.182590	0	Europe/Vienna
Virgen, Austria	47.000000	12.450000	0	Europe/Vienna
Vils, Austria	47.550000	10.633330	0	Europe/Vienna
Villach, Austria	46.610280	13.855830	58882	Europe/Vienna
Viktorsberg, Austria	47.299720	9.666670	0	Europe/Vienna
Viehhofen, Austria	47.366670	12.733330	0	Europe/Vienna
Velden am Worthersee, Austria	46.613010	14.041300	8817	Europe/Vienna
Veitsch, Austria	47.578150	15.494500	0	Europe/Vienna
Uttendorf, Austria	47.283330	12.566670	0	Europe/Vienna
Unterwart, Austria	47.250000	16.233330	0	Europe/Vienna
Untertauern, Austria	47.300000	13.500000	0	Europe/Vienna
Unterstinkenbrunn, Austria	48.666670	16.333330	0	Europe/Vienna
Untersiebenbrunn, Austria	48.250000	16.733330	0	Europe/Vienna
Rohrbach an der Goelsen, Austria	48.046990	15.741690	0	Europe/Vienna
Unterpremstatten, Austria	46.964720	15.404170	0	Europe/Vienna
Unterperfuss, Austria	47.266670	11.250000	0	Europe/Vienna
Unterlamm, Austria	46.976940	16.063890	0	Europe/Vienna
Unterkohlstatten, Austria	47.383330	16.316670	0	Europe/Vienna
Gruenburg, Austria	47.972340	14.264720	3824	Europe/Vienna
Unterfrauenhaid, Austria	47.571160	16.498850	0	Europe/Vienna
Unterfladnitz, Austria	47.183330	15.666670	0	Europe/Vienna
Unterbergla, Austria	46.800000	15.316670	0	Europe/Vienna
Unterbergla, Austria	46.733330	15.283330	0	Europe/Vienna
Unterauersbach, Austria	46.865560	15.770280	0	Europe/Vienna
Unken, Austria	47.650000	12.716670	0	Europe/Vienna
Ungerdorf, Austria	47.083330	15.666670	0	Europe/Vienna
Ungenach, Austria	48.050000	13.616670	0	Europe/Vienna
Umhausen, Austria	47.133330	10.933330	0	Europe/Vienna
Ulrichsberg, Austria	48.674980	13.910490	2997	Europe/Vienna
Uderns, Austria	47.316670	11.866670	0	Europe/Vienna
Ubersbach, Austria	47.016670	16.050000	0	Europe/Vienna
Ubersaxen, Austria	47.252840	9.670800	0	Europe/Vienna
Ubelbach, Austria	47.225340	15.236150	0	Europe/Vienna
Tweng, Austria	47.183330	13.600000	0	Europe/Vienna
Turnitz, Austria	47.930950	15.492950	0	Europe/Vienna
Turnau, Austria	47.550000	15.333330	0	Europe/Vienna
Tulln, Austria	48.328290	16.058580	14201	Europe/Vienna
Tulfes, Austria	47.250000	11.533330	0	Europe/Vienna
Tulbing, Austria	48.293360	16.122260	0	Europe/Vienna
Tschanigraben, Austria	47.016670	16.300000	0	Europe/Vienna
Tschagguns, Austria	47.083330	9.900000	0	Europe/Vienna
Trumau, Austria	47.993480	16.342680	0	Europe/Vienna
Trossing, Austria	46.816670	15.816670	0	Europe/Vienna
Trofaiach, Austria	47.416670	15.000000	8313	Europe/Vienna
Tristach, Austria	46.816110	12.789720	0	Europe/Vienna
Trins, Austria	47.083330	11.416670	0	Europe/Vienna
Triebendorf, Austria	47.116670	14.233330	0	Europe/Vienna
Trieben, Austria	47.483330	14.483330	0	Europe/Vienna
Treglwang, Austria	47.466670	14.583330	0	Europe/Vienna
Trebesing, Austria	46.886390	13.510280	0	Europe/Vienna
Trautmannsdorf in Oststeiermark, Austria	46.866670	15.883330	0	Europe/Vienna
Trautmannsdorf an der Leitha, Austria	48.016670	16.633330	0	Europe/Vienna
Trausdorf an der Wulka, Austria	47.813500	16.557600	0	Europe/Vienna
Traunstein, Austria	48.433330	15.100000	0	Europe/Vienna
Traun, Austria	48.226560	14.234590	23959	Europe/Vienna
Trattenbach, Austria	47.600000	15.866670	0	Europe/Vienna
Traismauer, Austria	48.350000	15.733330	5815	Europe/Vienna
Traiskirchen, Austria	48.014850	16.293240	16212	Europe/Vienna
Traisen, Austria	48.033330	15.600000	0	Europe/Vienna
Trahutten, Austria	46.825000	15.156940	0	Europe/Vienna
Traboch, Austria	47.366670	14.983330	0	Europe/Vienna
Tobaj, Austria	47.083330	16.300000	0	Europe/Vienna
Tobadill, Austria	47.116670	10.516670	0	Europe/Vienna
Timelkam, Austria	48.003940	13.607600	5855	Europe/Vienna
Tieschen, Austria	46.786110	15.942220	0	Europe/Vienna
Tiefgraben, Austria	47.883330	13.350000	0	Europe/Vienna
Thuringen, Austria	47.200000	9.766670	0	Europe/Vienna
Thorl, Austria	47.516670	15.216670	0	Europe/Vienna
Thomatal, Austria	47.066670	13.750000	0	Europe/Vienna
Thomasberg, Austria	47.566670	16.133330	0	Europe/Vienna
Theresienfeld, Austria	47.850000	16.233330	0	Europe/Vienna
Thaya, Austria	48.854890	15.289020	0	Europe/Vienna
Thaur, Austria	47.300000	11.466670	0	Europe/Vienna
Thalheim bei Wels, Austria	48.150000	14.033330	0	Europe/Vienna
Thalgau, Austria	47.833330	13.250000	5501	Europe/Vienna
Teufenbach, Austria	47.133330	14.350000	0	Europe/Vienna
Ternitz, Austria	47.715650	16.035750	15153	Europe/Vienna
Ternberg, Austria	47.933330	14.350000	0	Europe/Vienna
Terfens, Austria	47.316670	11.650000	0	Europe/Vienna
Telfs, Austria	47.300000	11.066670	14028	Europe/Vienna
Telfes im Stubai, Austria	47.166670	11.366670	1394	Europe/Vienna
Teesdorf, Austria	47.950000	16.283330	0	Europe/Vienna
Taxenbach, Austria	47.283330	12.966670	2830	Europe/Vienna
Tauplitz, Austria	47.560050	14.012930	0	Europe/Vienna
Tattendorf, Austria	47.950000	16.300000	0	Europe/Vienna
Tarrenz, Austria	47.266670	10.766670	0	Europe/Vienna
Tannheim, Austria	47.483330	10.516670	0	Europe/Vienna
Tamsweg, Austria	47.128080	13.811020	6126	Europe/Vienna
Tadten, Austria	47.766670	16.983330	0	Europe/Vienna
Sulzberg, Austria	47.516670	9.900000	0	Europe/Vienna
Sulz, Austria	47.287210	9.651830	0	Europe/Vienna
Sulztal an der Weinstrasse, Austria	46.683330	15.550000	0	Europe/Vienna
Stummerberg, Austria	47.283330	11.916670	0	Europe/Vienna
Stumm, Austria	47.283330	11.883330	0	Europe/Vienna
Stuhlfelden, Austria	47.283330	12.516670	0	Europe/Vienna
Studenzen, Austria	47.005830	15.754170	0	Europe/Vienna
Stubenberg, Austria	47.233330	15.800000	0	Europe/Vienna
Stronsdorf, Austria	48.650000	16.283330	0	Europe/Vienna
Strobl, Austria	47.716670	13.483330	3577	Europe/Vienna
Strengen, Austria	47.133330	10.450000	0	Europe/Vienna
Strengberg, Austria	48.133330	14.633330	0	Europe/Vienna
Strem, Austria	47.044980	16.414260	0	Europe/Vienna
Stratzing, Austria	48.450000	15.600000	0	Europe/Vienna
Strasswalchen, Austria	47.983330	13.250000	7145	Europe/Vienna
Strass in Steiermark, Austria	46.727220	15.624440	0	Europe/Vienna
Strasshof an der Nordbahn, Austria	48.316670	16.666670	7637	Europe/Vienna
Strassen, Austria	46.753890	12.484170	0	Europe/Vienna
Strassburg, Austria	46.894440	14.328610	0	Europe/Vienna
Strass im Zillertal, Austria	47.395560	11.819660	0	Europe/Vienna
Strallegg, Austria	47.400000	15.716670	0	Europe/Vienna
Straden, Austria	46.809170	15.868060	0	Europe/Vienna
Stotzing, Austria	47.900000	16.550000	0	Europe/Vienna
Stossing, Austria	48.122670	15.813790	0	Europe/Vienna
Stoob, Austria	47.528450	16.477600	0	Europe/Vienna
Stocking, Austria	46.883330	15.533330	0	Europe/Vienna
Stockerau, Austria	48.383330	16.216670	14831	Europe/Vienna
Stockenboi, Austria	46.726110	13.523060	0	Europe/Vienna
Stiwoll, Austria	47.100000	15.216670	0	Europe/Vienna
Steinbrunn, Austria	47.833330	16.416670	0	Europe/Vienna
Stinatz, Austria	47.200000	16.116670	0	Europe/Vienna
Steyregg, Austria	48.285130	14.369950	4856	Europe/Vienna
Steyr, Austria	48.042740	14.421270	39566	Europe/Vienna
Steuerberg, Austria	46.783330	14.116670	0	Europe/Vienna
Stetten, Austria	48.366670	16.383330	0	Europe/Vienna
Stetteldorf am Wagram, Austria	48.400000	16.016670	0	Europe/Vienna
Stenzengreith, Austria	47.200000	15.516670	0	Europe/Vienna
Steinhaus, Austria	48.116140	14.018900	0	Europe/Vienna
Steinfeld, Austria	46.765560	13.271670	0	Europe/Vienna
Steindorf am Ossiacher See, Austria	46.698330	14.009170	0	Europe/Vienna
Steinbach am Attersee, Austria	47.816670	13.550000	0	Europe/Vienna
Steinakirchen am Forst, Austria	48.066670	15.033330	0	Europe/Vienna
Steinach am Brenner, Austria	47.083330	11.466670	0	Europe/Vienna
Stein, Austria	46.997780	16.086940	0	Europe/Vienna
Stegersbach, Austria	47.166670	16.166670	0	Europe/Vienna
Steeg, Austria	47.243930	10.294360	0	Europe/Vienna
Statzendorf, Austria	48.307520	15.641270	0	Europe/Vienna
Stattegg, Austria	47.133330	15.416670	0	Europe/Vienna
Stanz bei Landeck, Austria	47.147580	10.553400	0	Europe/Vienna
Stanzach, Austria	47.383330	10.566670	0	Europe/Vienna
Stans, Austria	47.366670	11.716670	0	Europe/Vienna
Stams, Austria	47.276030	10.983150	0	Europe/Vienna
Stambach, Austria	47.333330	15.933330	0	Europe/Vienna
Stallhofen, Austria	47.050000	15.216670	0	Europe/Vienna
Stallhof, Austria	46.883330	15.283330	0	Europe/Vienna
Stallehr, Austria	47.133060	9.850000	0	Europe/Vienna
Stall, Austria	46.890560	13.036940	0	Europe/Vienna
Stainz bei Straden, Austria	46.824440	15.892220	0	Europe/Vienna
Stainz, Austria	46.894440	15.267220	0	Europe/Vienna
Stainach, Austria	47.533430	14.108720	0	Europe/Vienna
Stadtschlaining, Austria	47.316670	16.283330	0	Europe/Vienna
Stadl-Paura, Austria	48.083330	13.866670	0	Europe/Vienna
Stadl an der Mur, Austria	47.083330	13.966670	0	Europe/Vienna
Staatz, Austria	48.666670	16.483330	0	Europe/Vienna
Spitz, Austria	48.365600	15.414160	0	Europe/Vienna
Spittal an der Drau, Austria	46.800000	13.500000	16363	Europe/Vienna
Spital am Semmering, Austria	47.613450	15.750960	0	Europe/Vienna
Spillern, Austria	48.383330	16.250000	0	Europe/Vienna
Spielfeld, Austria	46.705560	15.637220	0	Europe/Vienna
Spielberg bei Knittelfeld, Austria	47.216670	14.783330	0	Europe/Vienna
Spannberg, Austria	48.463930	16.736470	0	Europe/Vienna
Sonntagberg, Austria	47.995610	14.760650	0	Europe/Vienna
Sommerein, Austria	47.983330	16.650000	0	Europe/Vienna
Sollenau, Austria	47.883330	16.250000	0	Europe/Vienna
Soll, Austria	47.503780	12.192210	0	Europe/Vienna
Soelden, Austria	46.966670	11.000000	3449	Europe/Vienna
Hall in Tirol, Austria	47.283330	11.516670	12460	Europe/Vienna
Sodingberg, Austria	47.100000	15.166670	0	Europe/Vienna
Sochau, Austria	47.033330	16.016670	0	Europe/Vienna
Soboth, Austria	46.681390	15.078330	0	Europe/Vienna
Sitzendorf an der Schmida, Austria	48.583330	15.933330	0	Europe/Vienna
Sittersdorf, Austria	46.544440	14.605830	0	Europe/Vienna
Sistrans, Austria	47.233330	11.450000	0	Europe/Vienna
Sinabelkirchen, Austria	47.100000	15.816670	0	Europe/Vienna
Silz, Austria	47.266670	10.933330	0	Europe/Vienna
Sillian, Austria	46.752780	12.421110	0	Europe/Vienna
Silbertal, Austria	47.093680	9.983140	0	Europe/Vienna
Sigmundsherberg, Austria	48.683330	15.750000	0	Europe/Vienna
Sierning, Austria	48.043430	14.309350	8722	Europe/Vienna
Sierndorf, Austria	48.416670	16.150000	0	Europe/Vienna
Sieghartskirchen, Austria	48.255310	16.012230	7062	Europe/Vienna
Sieggraben, Austria	47.651280	16.379930	0	Europe/Vienna
Siegersdorf bei Herberstein, Austria	47.200000	15.783330	0	Europe/Vienna
Sibratsgfall, Austria	47.426670	10.038060	0	Europe/Vienna
Serfaus, Austria	47.033330	10.600000	1136	Europe/Vienna
Senftenberg, Austria	48.433330	15.550000	0	Europe/Vienna
Semriach, Austria	47.216670	15.400000	0	Europe/Vienna
Semmering, Austria	47.633470	15.829930	642	Europe/Vienna
Selzthal, Austria	47.550000	14.333330	0	Europe/Vienna
Seitenstetten Markt, Austria	48.033330	14.650000	3275	Europe/Vienna
Seiersberg, Austria	47.000000	15.400000	0	Europe/Vienna
Seibersdorf, Austria	47.966670	16.516670	0	Europe/Vienna
Seggauberg, Austria	46.766670	15.516670	0	Europe/Vienna
Seewalchen, Austria	47.952460	13.583820	4959	Europe/Vienna
Seekirchen am Wallersee, Austria	47.900000	13.133330	9865	Europe/Vienna
Seeham, Austria	47.966670	13.083330	0	Europe/Vienna
Seefeld in Tirol, Austria	47.330160	11.187860	3028	Europe/Vienna
Seeboden, Austria	46.821940	13.495000	6221	Europe/Vienna
Seebenstein, Austria	47.683330	16.133330	0	Europe/Vienna
See, Austria	47.083330	10.466670	0	Europe/Vienna
Seckau, Austria	47.266670	14.783330	0	Europe/Vienna
Sebersdorf, Austria	47.200000	15.983330	0	Europe/Vienna
Schwoich, Austria	47.546000	12.140490	0	Europe/Vienna
Schwendt, Austria	47.633330	12.383330	0	Europe/Vienna
Schwendau, Austria	47.197530	11.858970	0	Europe/Vienna
Schweiggers, Austria	48.666670	15.066670	0	Europe/Vienna
Schwechat, Austria	48.133330	16.466670	15711	Europe/Vienna
Schwaz, Austria	47.351690	11.710140	12507	Europe/Vienna
Schwarzenbach an der Pielach, Austria	47.933330	15.383330	0	Europe/Vienna
Schwarzenbach, Austria	47.635470	16.351090	0	Europe/Vienna
Schwarzenau, Austria	48.744360	15.258380	0	Europe/Vienna
Schwarzau im Schwarzautal, Austria	46.866670	15.666670	0	Europe/Vienna
Schwarzau im Gebirge, Austria	47.812230	15.705810	0	Europe/Vienna
Schwarzach im Pongau, Austria	47.316670	13.150000	0	Europe/Vienna
Schwarzach, Austria	47.449040	9.762130	0	Europe/Vienna
Schwanenstadt, Austria	48.055370	13.775050	0	Europe/Vienna
Schwanberg, Austria	46.758330	15.208330	0	Europe/Vienna
Schwadorf, Austria	48.066670	16.583330	0	Europe/Vienna
Schutzen am Gebirge, Austria	47.852330	16.623340	0	Europe/Vienna
Schruns, Austria	47.066670	9.916670	3506	Europe/Vienna
Schrems bei Frohnleiten, Austria	47.266670	15.350000	0	Europe/Vienna
Schrems, Austria	48.783330	15.066670	5811	Europe/Vienna
Schrattenthal, Austria	48.700000	15.900000	0	Europe/Vienna
Schrattenberg, Austria	48.716670	16.716670	0	Europe/Vienna
Schrattenbach, Austria	47.779020	15.990600	0	Europe/Vienna
Schottwien, Austria	47.656830	15.872500	0	Europe/Vienna
Schoppernau, Austria	47.313330	10.017500	0	Europe/Vienna
Schonwies, Austria	47.196650	10.657420	0	Europe/Vienna
Schoenberg im Stubaital, Austria	47.183330	11.416670	1013	Europe/Vienna
Schonbach, Austria	48.450000	15.033330	0	Europe/Vienna
Schonau an der Triesting, Austria	47.934520	16.253760	0	Europe/Vienna
Schoder, Austria	47.183330	14.100000	0	Europe/Vienna
Schnifis, Austria	47.216670	9.733060	0	Europe/Vienna
Schnepfau, Austria	47.350000	9.950000	0	Europe/Vienna
Schmirn, Austria	47.083330	11.566670	0	Europe/Vienna
Schlitters, Austria	47.366670	11.833330	0	Europe/Vienna
Schlins, Austria	47.200000	9.700000	0	Europe/Vienna
Schleedorf, Austria	47.950000	13.150000	0	Europe/Vienna
Schlatt, Austria	48.071770	13.789040	0	Europe/Vienna
Schlaegl, Austria	48.636650	13.965600	1400	Europe/Vienna
Schladming, Austria	47.392890	13.686990	4659	Europe/Vienna
Schiefling am See, Austria	46.604440	14.097500	0	Europe/Vienna
Schenkenfelden, Austria	48.502730	14.361880	0	Europe/Vienna
Scheifling, Austria	47.150000	14.400000	1600	Europe/Vienna
Scheibbs, Austria	48.004740	15.168170	4600	Europe/Vienna
Scheffau am Wilden Kaiser, Austria	47.529430	12.251390	0	Europe/Vienna
Scheffau am Tennengebirge, Austria	47.588310	13.220200	0	Europe/Vienna
Schattwald, Austria	47.516670	10.450000	0	Europe/Vienna
Schattendorf, Austria	47.709730	16.509790	0	Europe/Vienna
Scharnstein, Austria	47.904260	13.961350	4631	Europe/Vienna
Scharnitz, Austria	47.388990	11.264550	0	Europe/Vienna
Scharndorf, Austria	48.083330	16.783330	0	Europe/Vienna
Scharding, Austria	48.452940	13.437220	4919	Europe/Vienna
Schandorf, Austria	47.241830	16.422670	0	Europe/Vienna
Schaffern, Austria	47.466670	16.100000	0	Europe/Vienna
Schachendorf, Austria	47.266670	16.433330	0	Europe/Vienna
Sautens, Austria	47.200000	10.866670	0	Europe/Vienna
Sattledt, Austria	48.066670	14.050000	0	Europe/Vienna
Satteins, Austria	47.216670	9.666670	0	Europe/Vienna
Sankt Wolfgang im Salzkammergut, Austria	47.739320	13.446660	2794	Europe/Vienna
Sankt Veit im Pongau, Austria	47.333330	13.150000	0	Europe/Vienna
Sankt Veit an der Golsen, Austria	48.043200	15.669420	0	Europe/Vienna
Sankt Veit an der Glan, Austria	46.768060	14.360280	13116	Europe/Vienna
Sankt Veit am Vogau, Austria	46.733330	15.616670	0	Europe/Vienna
Sankt Valentin, Austria	48.166670	14.516670	9063	Europe/Vienna
Sankt Ulrich bei Steyr, Austria	48.021850	14.424190	0	Europe/Vienna
Sankt Ulrich am Waasen, Austria	46.933330	15.533330	0	Europe/Vienna
Sankt Stefan ob Stainz, Austria	46.928610	15.258890	0	Europe/Vienna
Sankt Stefan ob Leoben, Austria	47.300000	14.983330	0	Europe/Vienna
Sankt Stefan im Rosental, Austria	46.903890	15.710000	0	Europe/Vienna
Sankt Ruprecht an der Raab, Austria	47.153360	15.662560	0	Europe/Vienna
Sankt Radegund bei Graz, Austria	47.166670	15.483330	0	Europe/Vienna
Sankt Polten, Austria	48.200000	15.633330	49001	Europe/Vienna
Sankt Peter ob Judenburg, Austria	47.184170	14.586390	0	Europe/Vienna
Sankt Peter im Sulmtal, Austria	46.750000	15.250000	0	Europe/Vienna
Sankt Peter-Freienstein, Austria	47.383330	15.016670	0	Europe/Vienna
Sankt Peter am Ottersbach, Austria	46.797780	15.759170	0	Europe/Vienna
Sankt Peter am Kammersberg, Austria	47.183330	14.183330	0	Europe/Vienna
Sankt Paul im Levanttal, Austria	46.700560	14.875560	3519	Europe/Vienna
Sankt Oswald bei Plankenwarth, Austria	47.083330	15.266670	0	Europe/Vienna
Sankt Nikolai ob Drassling, Austria	46.808890	15.650830	0	Europe/Vienna
Sankt Nikolai im Solktal, Austria	47.316670	14.050000	0	Europe/Vienna
Sankt Nikolai im Sausal, Austria	46.821110	15.451940	0	Europe/Vienna
Sankt Michael in Obersteiermark, Austria	47.333330	15.000000	0	Europe/Vienna
Sankt Michael im Lungau, Austria	47.100000	13.633330	0	Europe/Vienna
Sankt Michael im Burgenland, Austria	47.133330	16.266670	0	Europe/Vienna
Sankt Martin im Sulmtal, Austria	46.756110	15.297220	0	Europe/Vienna
Sankt Martin bei Lofer, Austria	47.566670	12.700000	0	Europe/Vienna
Sankt Martin an der Raab, Austria	46.922500	16.136110	0	Europe/Vienna
